0.36643202871894,-83.3936611504932,8.893,1,1
0.538649286894373,-83.4694604251434,13.473,2,2
1.49369787729277,-83.4855423608354,13.229,3,3
2.10215207649541,-83.4433009697683,12.678,4,4
3.5208542782614,-83.4063186280646,11.085,5,5
3.5784821640763,-83.3932269738211,11.289,6,6
3.83184395081052,-83.4186077185517,12.867,7,7
3.942770615926,-83.4373135386835,13.859,8,0
4.17816247896282,-83.4729205571722,13.095,9,0
4.47525643905856,-83.3773420098234,11.957,10,10
4.70347681228115,-83.4700193016794,11.76,11,11
4.84888778074738,-83.4825805901097,9.612,12,12
4.99719838139128,-83.4940452512456,10.789,13,13
5.58410092448052,-83.4086740278935,13.832,14,14
5.97293365213381,-83.3839076824529,12.804,15,0
6.27614714476684,-83.4064926096134,12.971,16,16
6.633752564187,-83.4298147421618,13.684,17,17
7.76911857899401,-83.4303114544066,8.563,18,18
8.95854767477997,-83.4392719501143,11.05,19,0
9.03384488344942,-83.3770814944548,13.05,20,20
9.61041258905277,-83.4474275346224,13.025,21,21
10.896941222487,-83.446296440326,13.354,22,22
11.0570491698428,-83.4663435264661,10.778,23,23
11.1324509071031,-83.4081841190123,12.604,24,24
11.7167900146119,-83.3915021967175,8.829,25,25
11.7202789661883,-83.391055625541,8.866,26,26
12.0807332568149,-83.4446984609225,13.622,27,27
13.6863733614311,-83.3742214853701,13.34,28,28
13.7486261342659,-83.3981423962852,13.789,29,29
13.8489855027729,-83.3911705467456,11.926,30,30
14.8852613125705,-83.3847747024544,13.159,31,31
355.243683920146,-83.4028916231709,11.6,32,32
356.988405961377,-83.3979937390081,12.75,33,33
357.267797652974,-83.4394836201711,13.479,34,34
359.961827008533,-83.4473008987027,10.339,35,35
0.23891483350906,-83.3610857900246,13.613,36,36
0.281557763269401,-83.3001700987159,13.743,37,37
0.495595494563029,-83.0587650761221,11.325,38,38
0.720251826709745,-83.2437970683597,12.898,39,39
0.940257500198779,-83.3306637319795,12.34,40,40
1.04568090318267,-83.0360868135552,13.208,41,41
1.10006640701383,-83.0736443929458,13.99,42,42
1.17224342536621,-83.3085190927712,13.761,43,0
1.18802124056386,-83.3419733953541,13.909,44,0
1.35700106621215,-83.1998102865139,12.084,45,0
1.42355299454269,-83.1182588941044,12.67,46,46
1.85531064116516,-83.2502552552281,13.799,47,47
1.92603127206248,-82.8797315972059,13.023,48,0
2.0256585522145,-83.2820568564919,13.458,49,49
2.04649425740774,-83.2248718776643,10.475,50,50
2.12172989842136,-82.9447958348616,12.24,51,51
2.12372516441814,-83.0743124174613,12.38,52,52
2.28401061589824,-83.3058015491159,13.958,53,53
2.32537690300531,-83.3361006048465,12.25,54,54
2.37812258863101,-83.0624745112788,11.643,55,55
2.4114627278037,-83.2625474142813,13.874,56,56
2.53561838851107,-82.9327787531099,10.758,57,0
2.57432983994936,-83.3530186115961,13.49,58,58
2.61378081588235,-83.3161945413974,11.099,59,0
2.65817244400155,-82.9683361920927,13.462,60,60
2.66704276223731,-83.1280315798524,12.621,61,61
2.67773259768459,-83.1918539155225,13.429,62,62
2.70129896271536,-83.1908212034493,13.412,63,63
2.72431566819985,-82.9754317997925,13.344,64,64
2.9146591930993,-83.0313546886285,13.992,65,65
2.99838786308375,-83.1361512254608,13.96,66,66
3.02082438539509,-83.069840530885,10.315,67,67
3.24112891104333,-82.937472540862,13.779,68,0
3.46314985764308,-82.9189635525154,12.647,69,69
3.61358109668646,-83.0324761511377,13.411,70,70
3.66393565386543,-83.2073540791665,13.614,71,71
3.84054306791891,-83.3396397569335,12.648,72,72
3.95515368617886,-83.3477987900768,13.969,73,73
4.2270857631574,-82.9081713534441,13.7,74,74
4.40654534685783,-83.0886624140902,13.733,75,75
4.45324446576637,-82.9323727174393,9.624,76,76
4.7375484428679,-83.3432305599607,12.398,77,77
4.7503836895368,-83.0174744501848,10.674,78,78
4.96412835608778,-83.1341631409224,12.583,79,0
4.97452095973739,-83.1957144363828,13.873,80,80
5.064179649283,-83.1436465297174,13.734,81,81
5.11914444167263,-83.1654233194634,13.393,82,82
5.1561225671041,-83.3256442994006,13.212,83,83
5.21814724944017,-83.0064878065134,12.32,84,84
5.30610995243782,-82.9215880458482,9.956,85,85
5.38612260442557,-82.8736619370343,11.903,86,86
5.45687965324438,-83.3612825210464,12.499,87,87
5.5380920844987,-82.9931706842308,12.415,88,88
5.56739585834366,-83.1935296903243,12.431,89,89
5.70328971160545,-82.9960692678323,13.623,90,90
5.79236159356606,-83.0328565621268,10.779,91,91
5.80530671399899,-83.0608486883544,13.252,92,0
5.94083980905308,-83.1058741570137,12.905,93,93
6.0220284412792,-83.0390929509394,13.946,94,94
6.30508622959468,-83.2385891072634,11.485,95,95
6.3546157232926,-82.9854774488902,13.146,96,96
6.41042394884584,-82.8924647740688,11.398,97,97
6.40688135139272,-83.2060389848638,13.555,98,98
6.60249324854233,-83.0105356674247,7.884,99,99
6.70850136505245,-83.1420654443059,12.032,100,100
6.77979852518141,-83.2268796165633,13.172,101,0
6.78609066978759,-83.2301001305161,12.731,102,102
7.08592144166568,-83.0610591549816,11.949,103,103
7.09649284724546,-83.22969514488,12.625,104,104
7.23535209957087,-83.1882721294908,10.853,105,0
7.29002155146046,-83.2131312377618,13.752,106,106
7.30941519814001,-83.1799312840927,13.451,107,107
7.37876960299252,-83.2313746902115,13.879,108,0
7.39752500130851,-82.9611598184347,11.292,109,0
7.41943791391045,-83.2020633241078,13.318,110,0
7.51609199181707,-83.2727796073561,11.513,111,111
7.52801961644609,-83.0005111232725,13.461,112,112
7.60219498647399,-82.9980515190365,12.944,113,113
7.67053693538174,-82.9442036786071,13.449,114,0
7.73454739644044,-82.9548628891022,12.425,115,115
7.93104167957585,-82.9686319193758,10.374,116,0
7.93931265499906,-83.2035509079879,9.173,117,117
7.97166210378863,-83.3466663162126,12.625,118,118
8.02430246366352,-83.2177778913554,13.909,119,119
8.07233642188563,-83.0194941126419,12.415,120,120
8.13475138364602,-82.8788813900191,13.665,121,121
8.25766730704646,-82.9610577013047,13.992,122,0
8.30862346712406,-83.3379704262501,12.461,123,123
8.56929684720173,-82.913697027021,13.85,124,124
8.56714863321263,-83.3254207446288,10.978,125,125
8.60433641591396,-83.3369911974648,12.481,126,0
8.66896400302057,-82.905649632332,13.956,127,127
8.66983708229372,-83.2460548400455,13.216,128,128
8.6896652163253,-83.0926686327774,12.68,129,129
8.69986077857705,-82.9198446806597,13.815,130,0
8.69446404416318,-83.2388979303648,13.657,131,0
8.80222446345982,-83.0712986276152,12.526,132,132
8.82315850706878,-83.3343646148014,12.867,133,133
9.07621813729497,-83.2615236562201,12.321,134,134
9.1144164502974,-83.2466745683302,13.279,135,135
9.40239980729236,-83.2871488727187,13.315,136,0
9.57880334205695,-82.9963113025583,13.256,137,137
9.62916097215458,-82.9257118903146,11.649,138,138
9.64698181712576,-82.9053928734901,8.326,139,0
10.1041241909589,-83.2389867697614,13.884,140,140
10.1344012417984,-82.8848959127593,11.624,141,141
10.2369969875327,-82.8821030780245,13.429,142,142
10.2543773262759,-83.0246402839226,12.303,143,143
10.3372570939925,-83.2095525559694,13.638,144,144
10.3456981009105,-83.1803989507315,13.223,145,145
10.5391737610215,-82.9853666975646,12.929,146,146
10.8929446060149,-83.3365238371374,13.638,147,147
10.8935514771441,-83.3365091213042,13.921,148,148
10.9234046541244,-82.9917679606988,11.787,149,149
10.961410277409,-83.0456794227424,12.168,150,0
11.0248510971599,-83.0989789452442,12.798,151,151
11.1422087722411,-82.9947101209432,10.425,152,152
11.1476085993768,-83.0955037174152,13.713,153,153
11.2985276296456,-83.2179147848424,13.8,154,154
11.3325365458712,-83.2490454563467,12.759,155,155
11.4394551650654,-83.350017786076,13.545,156,156
11.4627692838483,-83.3055280083396,13.61,157,157
11.5178810419545,-82.8862779948531,13.506,158,158
12.0138831388435,-83.0670265830337,12.215,159,159
12.1247025312602,-83.2744742138825,12.477,160,160
12.2738138689201,-83.2659636506696,13.885,161,161
12.3018699875991,-83.317115860182,12.484,162,162
12.3557757048298,-82.9903823435363,8.973,163,163
12.3864613332189,-83.0727568562991,11.219,164,164
12.4261698506466,-82.9833993524883,13.777,165,0
12.419853026384,-83.2963931187507,9.585,166,166
12.558988061391,-82.8897651618888,13.733,167,167
12.6050884182704,-83.2597681374724,13.652,168,0
12.6353201731279,-82.8949210247903,9.687,169,169
12.7172593311139,-82.9686304255559,12.25,170,170
12.7964864826768,-83.0741723005179,13.165,171,171
12.9438107384437,-83.0733440441327,13.117,172,172
13.0418536507962,-83.0262800132869,13.726,173,0
13.2827680772076,-83.3390746193245,13.003,174,174
13.6704020583028,-83.1506168222317,12.818,175,175
13.7849962101109,-83.2178585884412,13.39,176,176
13.8254325257473,-83.3192578610164,12.997,177,177
14.1220838631587,-82.9482968039756,13.778,178,178
14.1329188578307,-83.0999334468049,12.347,179,179
14.1368141259466,-83.246122479708,11.258,180,180
14.1489550659494,-83.0208466672228,13.249,181,181
14.1692383095359,-83.0618044758612,12.343,182,182
14.300083384192,-83.3235264531243,12.822,183,183
14.4739872398034,-83.3288387633354,13.425,184,184
14.5879312484815,-83.0157606544181,13.813,185,185
14.6099037750035,-83.0126648198827,9.247,186,0
14.8015454247827,-82.8926324342353,10.192,187,187
14.8270358316192,-82.9357922286295,13.928,188,188
14.8729022391879,-82.993610123329,10.04,189,189
14.892416214842,-83.0544401663891,13.87,190,190
15.0709661288749,-83.3116053017878,12.752,191,191
